"orderNumber","occurrenceID","family","verbatimScientificName","identificationQualifier","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","eventDate","year","basisOfRecord","lifeStage","organismQuantity","organismQuantityType","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","locality","municipality","stateProvince","island","islandGroup","country","countryCode","recordedBy","identifiedBy","identificationRemarks","occurrenceRemarks","associatedMedia","kingdom","scientificName","taxonID","geodeticDatum","language","license","rightsHolder","datasetID","institutionCode","datasetName","taxonRank","nomenclaturalCode"
314,"WL:SNAIL:GC:OCC:00313","Geomitridae","Monilearia pulverulenta",,"Monilearia","pulverulenta",,"(R.T. Lowe, 1861)",2020-02-05,2020,"HumanObservation",,10,"estimate count",27.7452,-15.5751,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"(sub)fossil","https://live.staticflickr.com/65535/49869870906_c731503b8d_b.jpg | https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg | https://live.staticflickr.com/65535/49870171822_627cd61b21_b.jpg | https://live.staticflickr.com/65535/49869865996_fa64cffc96_b.jpg","Animalia","Monilearia pulverulenta","checklist_snails_grancanaria:taxon:1965d283fd3a5667283a82e923e2725c","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
315,"WL:SNAIL:GC:OCC:00314","Trissexodontidae","Caracollina lenticula",,"Caracollina","lenticula",,"(Michaud, 1831)",2020-02-05,2020,"HumanObservation",,5,"exact count",27.7455,-15.5751,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"(sub)fossil","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg | https://live.staticflickr.com/65535/49870171822_627cd61b21_b.jpg | https://live.staticflickr.com/65535/49869865996_fa64cffc96_b.jpg","Animalia","Caracollina lenticula","checklist_snails_grancanaria:taxon:fdc20a7b515d2326fac0b766ba4cc5b8","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
316,"WL:SNAIL:GC:OCC:00315","Helicidae","Theba geminata",,"Theba","geminata",,"(Mousson, 1857)",2020-02-05,2020,"HumanObservation","adult",1,"exact count",27.7455,-15.5751,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell | subadult","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg | https://live.staticflickr.com/65535/49870171822_627cd61b21_b.jpg | https://live.staticflickr.com/65535/49869865996_fa64cffc96_b.jpg","Animalia","Theba geminata","checklist_snails_grancanaria:taxon:020c50c709c3ef929fd8a44f4734af1e","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
317,"WL:SNAIL:GC:OCC:00316","Geomitridae","Cochlicella barbara",,"Cochlicella","barbara",,"(Linnaeus, 1758)",2020-02-05,2020,"HumanObservation","juvenile",1,"exact count",27.745,-15.5755,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg | https://live.staticflickr.com/65535/49870171822_627cd61b21_b.jpg | https://live.staticflickr.com/65535/49869865996_fa64cffc96_b.jpg","Animalia","Cochlicella barbara","checklist_snails_grancanaria:taxon:5d5814ec63be19cb1459889d555f1f01","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
318,"WL:SNAIL:GC:OCC:00317","Geomitridae","Obelus pumilio",,"Obelus","pumilio",,"(Dillwyn, 1817)",2020-02-05,2020,"HumanObservation","adult",1,"exact count",27.7441,-15.5773,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"(sub)fossil","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg | https://live.staticflickr.com/65535/49869865831_f2b25d0c09_b.jpg | https://live.staticflickr.com/65535/49869331428_04f55b5764_b.jpg | https://live.staticflickr.com/65535/49870171302_3027e86a22_b.jpg","Animalia","Obelus pumilio","checklist_snails_grancanaria:taxon:261aa5233686ca7b24a373f6fc69bfdb","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
319,"WL:SNAIL:GC:OCC:00318","Geomitridae","Monilearia pulverulenta",,"Monilearia","pulverulenta",,"(R.T. Lowe, 1861)",2020-02-05,2020,"HumanObservation",,30,"estimate count",27.7441,-15.5774,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert","some shells flatter and with wider umbilicus (like M. arguineguinensis), but suture, keel and size like M. pulverulenta","(sub)fossil","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg | https://live.staticflickr.com/65535/49869865831_f2b25d0c09_b.jpg | https://live.staticflickr.com/65535/49869331428_04f55b5764_b.jpg | https://live.staticflickr.com/65535/49870171302_3027e86a22_b.jpg","Animalia","Monilearia pulverulenta","checklist_snails_grancanaria:taxon:1965d283fd3a5667283a82e923e2725c","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
320,"WL:SNAIL:GC:OCC:00319","Geomitridae","Obelus despreauxii",,"Obelus","despreauxii",,"(d´Orbigny, 1839)",2020-02-05,2020,"HumanObservation",,40,"estimate count",27.7441,-15.5774,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"(sub)fossil","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg | https://live.staticflickr.com/65535/49869865831_f2b25d0c09_b.jpg | https://live.staticflickr.com/65535/49869331428_04f55b5764_b.jpg | https://live.staticflickr.com/65535/49870171302_3027e86a22_b.jpg","Animalia","Obelus despreauxii","checklist_snails_grancanaria:taxon:ed3ab7a319b4d7b1b35602ef8df42349","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
321,"WL:SNAIL:GC:OCC:00320","Trissexodontidae","Caracollina lenticula",,"Caracollina","lenticula",,"(Michaud, 1831)",2020-02-05,2020,"HumanObservation","adult",1,"exact count",27.7441,-15.5774,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"(sub)fossil","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg | https://live.staticflickr.com/65535/49869865831_f2b25d0c09_b.jpg | https://live.staticflickr.com/65535/49869331428_04f55b5764_b.jpg | https://live.staticflickr.com/65535/49870171302_3027e86a22_b.jpg","Animalia","Caracollina lenticula","checklist_snails_grancanaria:taxon:fdc20a7b515d2326fac0b766ba4cc5b8","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
322,"WL:SNAIL:GC:OCC:00321","Trissexodontidae","Caracollina lenticula",,"Caracollina","lenticula",,"(Michaud, 1831)",2020-02-05,2020,"HumanObservation","adult",5,"exact count",27.7393,-15.5854,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"(sub)fossil","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg","Animalia","Caracollina lenticula","checklist_snails_grancanaria:taxon:fdc20a7b515d2326fac0b766ba4cc5b8","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
323,"WL:SNAIL:GC:OCC:00322","Trissexodontidae","Caracollina lenticula",,"Caracollina","lenticula",,"(Michaud, 1831)",2020-02-05,2020,"HumanObservation","juvenile",1,"exact count",27.7393,-15.5854,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"(sub)fossil","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg","Animalia","Caracollina lenticula","checklist_snails_grancanaria:taxon:fdc20a7b515d2326fac0b766ba4cc5b8","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
324,"WL:SNAIL:GC:OCC:00323","Geomitridae","Obelus despreauxii",,"Obelus","despreauxii",,"(d´Orbigny, 1839)",2020-02-05,2020,"HumanObservation","adult",2,"exact count",27.7392,-15.5854,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"(sub)fossil","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg","Animalia","Obelus despreauxii","checklist_snails_grancanaria:taxon:ed3ab7a319b4d7b1b35602ef8df42349","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
325,"WL:SNAIL:GC:OCC:00324","Geomitridae","Obelus despreauxii",,"Obelus","despreauxii",,"(d´Orbigny, 1839)",2020-02-05,2020,"HumanObservation","juvenile",1,"exact count",27.7392,-15.5854,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"(sub)fossil","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg","Animalia","Obelus despreauxii","checklist_snails_grancanaria:taxon:ed3ab7a319b4d7b1b35602ef8df42349","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
326,"WL:SNAIL:GC:OCC:00325","Geomitridae","Monilearia pulverulenta",,"Monilearia","pulverulenta",,"(R.T. Lowe, 1861)",2020-02-05,2020,"HumanObservation",,2,"exact count",27.7392,-15.5854,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"(sub)fossil","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg","Animalia","Monilearia pulverulenta","checklist_snails_grancanaria:taxon:1965d283fd3a5667283a82e923e2725c","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
327,"WL:SNAIL:GC:OCC:00326","Helicidae","Theba geminata",,"Theba","geminata",,"(Mousson, 1857)",2020-02-05,2020,"HumanObservation","juvenile",1,"exact count",27.7392,-15.5854,25,"Dunas de Maspalomas","San Bartolomé de Tirajana","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"(sub)fossil","https://live.staticflickr.com/65535/49869864326_112b35bab4_b.jpg","Animalia","Theba geminata","checklist_snails_grancanaria:taxon:020c50c709c3ef929fd8a44f4734af1e","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
328,"WL:SNAIL:GC:OCC:00327","Helicidae","Otala lactea",,"Otala","lactea",,"(O.F. Müller, 1774)",2020-02-07,2020,"HumanObservation","adult",5,"exact count",27.9845,-15.7827,25,"La Aldea de San Nicolás de Tolentino","La Aldea de San Nicolás","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell",,"Animalia","Otala lactea","checklist_snails_grancanaria:taxon:385a77c6ebbb70834066e69625246546","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
329,"WL:SNAIL:GC:OCC:00328","Helicidae","Hemicycla psathyra temperata",,"Hemicycla","psathyra","temperata","(Mousson, 1872)",2020-02-07,2020,"HumanObservation","adult",1,"exact count",27.9792,-15.7719,25,"Molino de Agua","La Aldea de San Nicolás","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell",,"Animalia","Hemicycla psathyra temperata","checklist_snails_grancanaria:taxon:e6b7d6880d0f6ef49bfd4a8853477a64","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","subspecies","ICZN"
330,"WL:SNAIL:GC:OCC:00329","Helicidae","Theba geminata",,"Theba","geminata",,"(Mousson, 1857)",2020-02-07,2020,"HumanObservation","adult",3,"exact count",27.979,-15.7717,25,"Molino de Agua","La Aldea de San Nicolás","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"alive","https://live.staticflickr.com/65535/49865555308_b32cca1e20_b.jpg | https://live.staticflickr.com/65535/49865555218_f4eb6d0cf5_b.jpg","Animalia","Theba geminata","checklist_snails_grancanaria:taxon:020c50c709c3ef929fd8a44f4734af1e","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
331,"WL:SNAIL:GC:OCC:00330","Helicidae","Theba geminata",,"Theba","geminata",,"(Mousson, 1857)",2020-02-07,2020,"HumanObservation",,20,"estimate count",27.979,-15.7717,25,"Molino de Agua","La Aldea de San Nicolás","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell",,"Animalia","Theba geminata","checklist_snails_grancanaria:taxon:020c50c709c3ef929fd8a44f4734af1e","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
332,"WL:SNAIL:GC:OCC:00331","Helicidae","Otala lactea",,"Otala","lactea",,"(O.F. Müller, 1774)",2020-02-07,2020,"HumanObservation","adult",2,"exact count",27.9786,-15.7715,25,"Molino de Agua","La Aldea de San Nicolás","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell",,"Animalia","Otala lactea","checklist_snails_grancanaria:taxon:385a77c6ebbb70834066e69625246546","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
333,"WL:SNAIL:GC:OCC:00332","Helicidae","Hemicycla psathyra temperata",,"Hemicycla","psathyra","temperata","(Mousson, 1872)",2020-02-07,2020,"HumanObservation",,30,"estimate count",27.9774,-15.7686,25,"Barranco de la Aldea southern slope (E of Molino de Agua)","La Aldea de San Nicolás","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert","both large globular shells as more flattened shells","empty shell",,"Animalia","Hemicycla psathyra temperata","checklist_snails_grancanaria:taxon:e6b7d6880d0f6ef49bfd4a8853477a64","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","subspecies","ICZN"
334,"WL:SNAIL:GC:OCC:00333","Trissexodontidae","Caracollina lenticula",,"Caracollina","lenticula",,"(Michaud, 1831)",2020-02-07,2020,"HumanObservation","adult",1,"exact count",27.9773,-15.7684,25,"Barranco de la Aldea southern slope (E of Molino de Agua)","La Aldea de San Nicolás","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell",,"Animalia","Caracollina lenticula","checklist_snails_grancanaria:taxon:fdc20a7b515d2326fac0b766ba4cc5b8","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
335,"WL:SNAIL:GC:OCC:00334","Geomitridae","Monilearia spec.",,"Monilearia",,,,2020-02-07,2020,"HumanObservation",,20,"estimate count",27.9773,-15.7683,25,"Barranco de la Aldea southern slope (E of Molino de Agua)","La Aldea de San Nicolás","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert","shell somewhat smaller and more diamond shaped than M. cf. praeposita, very variable in shell height; possibly the species referred to by Mousson (1872) and Wollaston (1878) as M. persimilis and by Odhner (1931) as M. phalerata, but could also belong to M. praeposita (Mousson, 1872) (Theo ripken, personal comment)","empty shell",,"Animalia","Monilearia spec.","checklist_snails_grancanaria:taxon:2e0980092d64f0feed6da6ab769d248c","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","genus","ICZN"
336,"WL:SNAIL:GC:OCC:00335","Vitrinidae","Insulivitrina nogalesi",,"Insulivitrina","nogalesi",,"Alonso & Ibáñez, 1990",2020-02-07,2020,"HumanObservation","adult",2,"exact count",27.9772,-15.7683,25,"Barranco de la Aldea southern slope (E of Molino de Agua)","La Aldea de San Nicolás","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert",,"empty shell",,"Animalia","Insulivitrina nogalesi","checklist_snails_grancanaria:taxon:1db0033533194859a74706a1c8d73179","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
337,"WL:SNAIL:GC:OCC:00336","Geomitridae","Xerotricha aff. orbignii","aff.","Xerotricha","aff. orbignii",,,2020-02-07,2020,"HumanObservation","juvenile",3,"exact count",27.9772,-15.7683,25,"Barranco de la Aldea southern slope (E of Molino de Agua)","La Aldea de San Nicolás","Las Palmas","Gran Canaria","Canary Islands","Spain","ES","Ward Langeraert","Ward Langeraert","same species as on Tenerife?","empty shell",,"Animalia","Xerotricha orbignii","checklist_snails_grancanaria:taxon:bae53a0a05e4213ab11b430ec853d924","WGS84","en","http://creativecommons.org/publicdomain/zero/1.0/","UGent","https://doi.org/10.15468/ny1f9n","UGent","Land and freshwater molluscs of Gran Canaria (Spain)","species","ICZN"
